"lsd","lat","lng"
"10-12-052-25W3",53.4773,-109.554
"03-03-001-31W1",49.0015,-101.5551
"08-24-031-24W3",51.6687,-109.2677
"11-16-006-10W2",49.4737,-103.2986
"05-03-050-25W3",53.2834,-109.5858
"12-20-031-23W3",51.6722,-109.238
"11-13-015-19W3",50.261,-108.4938
"07-11-051-22W3",53.386,-109.136
"02-25-031-23W3",51.6796,-109.1317
"05-15-051-25W3",53.401,-109.6154
"06-32-031-23W3",51.6978,-109.2321
"01-34-051-25W3",53.4409,-109.597
"10-14-032-27W3",51.7451,-109.7227
"10-24-002-03W2",49.1408,-102.2834
"10-21-018-17W3",50.5375,-108.2817
"15-11-050-20W3",53.3052,-108.817
"05-03-052-23W3",53.459,-109.3199
"04-04-036-25W3",52.058,-109.5233
"12-02-006-33W1",49.4523,-101.8417
"01-31-007-10W2",49.5972,-103.3417
"16-06-006-13W2",49.4482,-103.7357
"01-11-006-14W2",49.4518,-103.7806
"04-18-011-04W2",49.9035,-102.5492
"01-32-007-13W2",49.5973,-103.7256
"04-31-010-05W2",49.8593,-102.6808
"02-14-006-14W2",49.4664,-103.7861
"13-15-018-17W3",50.5267,-108.2702
"01-12-052-25W3",53.47,-109.5479
"14-19-006-12W2",49.4917,-103.6123
"05-36-005-06W2",49.4264,-102.6988
"12-10-048-27W3",53.127,-109.8785
"04-24-009-18W3",49.7439,-108.3282
"07-21-007-20W3",49.5728,-108.656
"16-03-047-25W3",53.0291,-109.5678
"10-08-046-25W3",52.9529,-109.5934
"09-15-010-07W2",49.8228,-102.867
"01-21-044-26W3",52.8002,-109.7082
"03-19-006-14W2",49.4812,-103.8814
"11-33-048-19W3",53.1852,-108.7257
"07-09-006-05W2",49.4555,-102.6206
"04-09-040-26W3",52.4222,-109.6932
"09-27-047-26W3",53.0834,-109.714
"16-28-049-20W3",53.2617,-108.8598
"11-28-003-04W2",49.2409,-102.4914
"09-26-004-06W2",49.3281,-102.7046
"14-02-035-26W3",51.9815,-109.6127
"08-28-031-28W3",51.6833,-109.9061
"10-12-048-23W3",53.1269,-109.2326
"14-31-048-22W3",53.1888,-109.2143
"11-17-050-19W3",53.3163,-108.7499
"13-31-048-20W3",53.1888,-108.9266
"12-32-048-20W3",53.1852,-108.9022
"07-13-006-14W2",49.4701,-103.7638
"15-12-008-08W2",49.6372,-102.9633
"10-35-004-06W2",49.3426,-102.7101
"08-35-003-05W2",49.2518,-102.57
"14-11-017-18W3",50.4246,-108.3792
"14-36-009-09W2",49.7828,-103.1045
"01-06-012-19W3",49.9623,-108.5787
"09-04-009-33W1",49.7174,-101.8981
"01-35-048-24W3",53.178,-109.3971
"16-24-047-27W3",53.0724,-109.8116
"15-31-009-01W2",49.7828,-102.1278
"16-18-052-24W3",53.4955,-109.5232
"15-26-048-22W3",53.1744,-109.1108
"14-31-050-25W3",53.3637,-109.653
"11-06-051-24W3",53.3756,-109.5355
"03-34-050-25W3",53.3524,-109.5797
"08-31-032-26W3",51.7851,-109.6695
"14-19-032-26W3",51.7632,-109.6812
"10-15-002-34W1",49.1264,-101.9528
"16-11-006-16W2",49.4627,-104.0497
"06-29-049-22W3",53.2544,-109.1899
"11-14-046-26W3",52.9675,-109.6719
"06-36-013-25W3",50.1261,-109.2955
"01-16-032-26W3",51.7379,-109.6222
"09-05-002-34W1",49.0968,-101.9921
"14-13-007-10W2",49.5646,-103.2399
"01-22-006-13W2",49.4809,-103.6685
"06-11-014-26W3",50.1553,-109.4547
"06-09-011-04W2",49.8925,-102.4981
"13-06-049-19W3",53.2035,-108.7804
"04-24-016-17W3",50.3555,-108.2245
"07-16-014-19W3",50.1699,-108.5388
"13-29-009-08W2",49.7683,-103.0649
"09-34-014-32W1",50.2351,-101.7714
"11-33-005-11W2",49.43,-103.4329
"14-02-015-17W3",50.2354,-108.242
"07-13-004-18W2",49.2954,-104.3017
"09-33-013-19W3",50.1297,-108.5332
"06-01-002-34W1",49.0933,-101.9133
"14-22-006-12W2",49.4918,-103.5451
"01-34-031-23W3",51.6941,-109.1731
"10-12-009-07W2",49.7208,-102.8278
"05-27-011-06W2",49.9361,-102.7533
"03-20-004-06W2",49.3063,-102.7829
"03-31-006-14W2",49.5099,-103.8814
"01-30-009-33W1",49.7681,-101.9437
"05-21-006-10W2",49.4846,-103.3041
"03-11-004-20W3",49.2781,-108.5983
"05-15-040-28W3",52.4399,-109.9567
"13-25-052-24W3",53.5245,-109.4183
"11-27-011-06W2",49.9397,-102.7477
"04-14-032-27W3",51.7379,-109.7345
"03-16-006-11W2",49.4665,-103.433
"15-29-006-08W2",49.5064,-103.0464
"04-27-013-25W3",50.108,-109.3467
"12-28-014-01W2",50.2023,-102.0942
"07-34-005-05W2",49.4264,-102.5981
"05-31-033-27W3",51.8724,-109.829
"16-09-004-31W1",49.2941,-101.5988
"13-12-006-11W2",49.4627,-103.3712
"14-14-059-27W3",54.1057,-109.9426
"04-07-053-24W3",53.5573,-109.5414
"09-21-004-05W2",49.3136,-102.6149
"03-05-040-26W3",52.4077,-109.7112
"14-06-014-26W3",50.1481,-109.5458
"05-05-039-26W3",52.3239,-109.717
"10-22-002-34W1",49.1411,-101.9528
"05-03-028-28W3",51.3639,-109.8684
"13-12-008-08W2",49.6372,-102.9745
"09-18-036-25W3",52.0943,-109.5533
"08-11-010-08W2",49.8043,-102.9799
"05-16-031-27W3",51.6543,-109.7816
"09-18-026-25W3",51.2218,-109.4722
"08-10-035-27W3",51.9889,-109.7675
"10-13-030-28W3",51.5714,-109.8099
"11-27-031-23W3",51.6869,-109.1848
"08-27-003-04W2",49.2373,-102.4579
"01-36-005-11W2",49.4227,-103.3546
"11-03-002-04W2",49.0967,-102.4681
"03-21-003-04W2",49.219,-102.4913
"08-13-003-05W2",49.2082,-102.5476
"11-32-007-08W2",49.6049,-103.0593
"09-18-005-05W2",49.3864,-102.6597
"12-24-051-25W3",53.4191,-109.5662
"08-15-014-25W3",50.1699,-109.3297
"01-06-032-27W3",51.7088,-109.8115
"09-17-044-26W3",52.793,-109.7323
"08-36-051-26W3",53.4445,-109.6953
"04-09-051-22W3",53.3824,-109.1972
"14-01-008-04W2",49.6226,-102.4269
"03-16-044-26W3",52.7858,-109.72
"01-27-050-25W3",53.3379,-109.5676
"16-13-036-26W3",52.0979,-109.5771
"02-28-050-25W3",53.338,-109.5981
"04-29-031-23W3",51.6797,-109.238
"13-02-035-26W3",51.9815,-109.6185
"03-09-035-26W3",51.9852,-109.6602
"14-18-036-25W3",52.0979,-109.5651
"07-29-002-33W1",49.1523,-101.8634
"12-04-039-26W3",52.3277,-109.6931
"16-12-006-16W2",49.4626,-104.0272
"03-09-036-25W3",52.0724,-109.5173
"06-12-033-29W3",51.8142,-109.9886
"02-31-033-27W3",51.8688,-109.8174
"16-04-036-25W3",52.0688,-109.5055
"08-25-030-27W3",51.5968,-109.6635
"08-30-031-23W3",51.6833,-109.2441
"08-29-003-01W2",49.2373,-102.0991
"12-36-014-01W2",50.2166,-102.026
"13-09-011-07W2",49.8996,-102.9134
"03-06-048-21W3",53.1053,-109.068
"08-29-031-23W3",51.6833,-109.2204
"14-16-004-31W1",49.3089,-101.6099
"02-10-006-32W1",49.4604,-101.7176
"03-36-016-16W3",50.3846,-108.0814
"01-35-014-01W2",50.2093,-102.0319
"14-27-007-12W2",49.5937,-103.5561
"03-03-012-19W2",49.9616,-104.5231
"11-11-004-20W3",49.2853,-108.5983
"01-04-051-25W3",53.368,-109.6219
"16-24-050-25W3",53.334,-109.519
"14-05-051-24W3",53.3792,-109.5108
"13-12-051-25W3",53.3936,-109.5662
"11-29-006-29W3",49.5037,-109.8765
"03-20-018-19W3",50.5303,-108.5853
"06-02-031-26W3",51.6252,-109.5866
"06-11-007-13W2",49.5427,-103.669
"08-13-006-14W2",49.4701,-103.7582
"13-10-018-17W3",50.512,-108.2701
"08-12-049-27W3",53.2107,-109.8116
"06-21-018-17W3",50.5339,-108.2874
"06-26-004-32W1",49.3312,-101.7004
"02-03-040-28W3",52.4073,-109.9449
"11-11-006-12W2",49.4591,-103.5226
"11-25-051-25W3",53.4337,-109.5601
"03-28-018-17W3",50.5449,-108.2874
"15-21-018-17W3",50.5411,-108.2817
"03-30-006-08W2",49.4954,-103.0744
"01-04-012-06W2",49.9617,-102.7599
"11-21-002-14W2",49.1398,-103.8234
"03-21-004-06W2",49.3063,-102.7604
"14-32-009-09W2",49.7828,-103.1946
"04-02-045-24W3",52.844,-109.3878
"12-25-033-26W3",51.8617,-109.5688
"07-18-051-23W3",53.4007,-109.3816
"12-13-005-32W1",49.3939,-101.6833
"11-05-052-23W3",53.4626,-109.363
"12-26-012-19W3",50.0279,-108.5046
"15-16-051-25W3",53.4082,-109.6278
"08-06-051-27W3",53.3716,-109.9656
"02-31-005-12W2",49.4227,-103.6068
"09-14-009-06W2",49.7356,-102.7093
"04-14-049-28W3",53.2217,-110.0003
"05-03-012-19W3",49.966,-108.5274
"16-02-017-18W3",50.4102,-108.3679
"10-22-006-01W2",49.4883,-102.0597
"16-03-006-12W2",49.4482,-103.534
"14-10-006-01W2",49.4627,-102.0653
"09-15-006-14W2",49.4734,-103.803
"06-18-006-10W2",49.4702,-103.3433
"02-33-006-13W2",49.51,-103.6964
"01-22-016-17W3",50.3556,-108.2533
"15-35-010-08W2",49.8702,-102.9859
"03-36-004-06W2",49.3354,-102.6932
"13-28-004-06W2",49.3317,-102.766
"14-16-015-19W3",50.2646,-108.5626
"05-16-046-27W3",52.964,-109.8713
"14-21-013-19W3",50.1042,-108.5444
"12-27-012-19W3",50.0278,-108.5274
"04-33-051-23W3",53.4407,-109.3445
"10-22-004-33W1",49.3193,-101.8529
"03-22-018-17W3",50.5303,-108.2646
"15-25-002-34W1",49.1596,-101.9078
"01-35-010-08W2",49.8587,-102.9802
"13-01-010-02W2",49.7975,-102.1616
"07-03-005-06W2",49.3537,-102.7325
"05-10-015-17W3",50.2427,-108.2705
"10-14-006-11W2",49.4738,-103.3826
"16-32-030-22W3",51.6183,-109.0541
"07-32-006-01W2",49.5137,-102.1045
"08-22-016-19W3",50.3592,-108.5283
"04-13-008-06W2",49.641,-102.7034
"13-21-012-26W3",50.0169,-109.5059
"16-30-009-33W1",49.7789,-101.9437
"06-20-040-25W3",52.4549,-109.5675
"07-14-010-01W2",49.8193,-102.0374
"07-14-040-26W3",52.4405,-109.6335
"07-26-004-06W2",49.3245,-102.7101
"10-32-031-27W3",51.7014,-109.7936
"08-25-006-14W2",49.4992,-103.7582
"10-15-015-17W3",50.2609,-108.2592
"10-35-013-19W3",50.1297,-108.4933
"04-16-048-21W3",53.1345,-109.025
"09-28-012-19W3",50.0278,-108.5333
"07-28-012-19W3",50.0242,-108.5389
"04-03-005-32W1",49.3571,-101.7286
"10-16-002-33W1",49.1264,-101.8407
"08-29-005-33W1",49.4184,-101.8928
"08-25-049-23W3",53.2544,-109.2267
"08-30-032-24W3",51.7706,-109.3858
"13-08-004-08W2",49.288,-103.0573
"03-29-003-33W1",49.2377,-101.9032
"11-07-015-16W3",50.2463,-108.1959
"14-25-004-06W2",49.3318,-102.6932
"11-14-004-06W2",49.299,-102.7156
"13-01-004-06W2",49.2736,-102.6987
"11-27-006-29W3",49.5038,-109.8317
"05-05-002-04W2",49.0931,-102.5184
"10-18-016-16W3",50.3483,-108.1904
"06-26-013-25W3",50.1116,-109.3182
"06-07-048-21W3",53.1234,-109.068
"01-18-051-24W3",53.3974,-109.5234
"09-20-048-23W3",53.156,-109.3241
"12-10-051-25W3",53.39,-109.6154
"15-26-050-25W3",53.3487,-109.5493
"06-30-031-23W3",51.6833,-109.2558
"07-19-031-20W3",51.6685,-108.8244
"05-29-032-24W3",51.7706,-109.3797
"11-29-032-24W3",51.7743,-109.3739
"12-36-027-28W3",51.3529,-109.8216
"03-27-013-17W3",50.108,-108.2487
"07-22-059-27W3",54.113,-109.9615
"09-34-050-25W3",53.3599,-109.5677
"15-15-002-34W1",49.13,-101.9529
"03-20-003-04W2",49.219,-102.5138
"07-25-004-06W2",49.3245,-102.6877
"14-31-005-13W2",49.4335,-103.7468
"10-14-004-20W3",49.3,-108.5928
"09-16-040-28W3",52.4435,-109.9629
"10-31-005-12W2",49.4299,-103.6068
"08-03-052-23W3",53.4589,-109.3017
"01-25-003-02W2",49.2336,-102.144
"07-16-040-28W3",52.4398,-109.9689
"09-22-003-26W3",49.227,-109.4167
"14-31-039-26W3",52.4039,-109.7351
"15-24-047-25W3",53.0723,-109.525
"01-34-014-01W2",50.2093,-102.0546
"08-24-039-25W3",52.3676,-109.4599
"09-18-015-16W3",50.2609,-108.1846
"13-14-048-24W3",53.1453,-109.4151
"05-27-006-12W2",49.4992,-103.5506
"05-25-033-28W3",51.858,-109.8526
"11-01-040-27W3",52.4149,-109.7591
"05-12-051-24W3",53.386,-109.4184
"14-09-044-26W3",52.782,-109.72
"09-19-046-23W3",52.9821,-109.3215
"04-25-046-24W3",52.9895,-109.3636
"15-16-044-26W3",52.7966,-109.7141
"15-26-044-24W3",52.8257,-109.3758
"15-34-048-24W3",53.1888,-109.4276
"09-36-048-24W3",53.1852,-109.3728
"12-26-016-16W3",50.3774,-108.11
"15-26-014-17W3",50.2063,-108.2203
"11-25-052-27W3",53.5208,-109.8548
"10-16-036-28W3",52.0945,-109.94
"10-03-028-28W3",51.3675,-109.8569
"05-13-005-32W1",49.3902,-101.6833
"13-25-005-12W2",49.4191,-103.5057
"16-22-006-13W2",49.4917,-103.6685
"11-08-014-19W3",50.1589,-108.5671
"07-03-006-10W2",49.441,-103.2705
"15-17-007-19W3",49.5655,-108.5432
"09-17-004-05W2",49.2991,-102.6373
"15-19-002-33W1",49.1448,-101.8859
"16-23-006-14W2",49.4918,-103.7806
"05-32-015-18W3",50.301,-108.4536
"07-03-015-19W3",50.2282,-108.5341
"04-25-010-19W3",49.846,-108.4637
"16-28-046-24W3",53.0004,-109.4184
"15-13-005-14W2",49.39,-103.7638
"16-03-017-18W3",50.4102,-108.3908
"10-24-007-20W3",49.5764,-108.5883
"05-18-007-19W3",49.5583,-108.5769
"09-13-003-02W2",49.2117,-102.1439
"01-35-045-23W3",52.9167,-109.2248
"08-10-047-24W3",53.036,-109.4215
"11-06-051-25W3",53.3755,-109.6831
"06-11-050-28W3",53.298,-109.9943
"09-28-050-25W3",53.3452,-109.5921
"08-19-036-28W3",52.1053,-109.9818
"05-13-048-20W3",53.1381,-108.8048
"12-34-012-18W3",50.0423,-108.3908
"07-12-004-05W2",49.2809,-102.5532
"15-18-002-33W1",49.13,-101.8857
"07-35-004-33W1",49.3456,-101.8304
"01-26-006-14W2",49.4956,-103.7806
"07-28-005-33W1",49.4187,-101.8757
"09-25-004-19W3",49.3291,-108.4303
"14-24-032-25W3",51.7632,-109.4212
"12-05-047-27W3",53.0251,-109.9271
"01-34-048-27W3",53.178,-109.8604
"11-16-061-27W3",54.2769,-109.993
"15-12-003-02W2",49.2007,-102.1495
"14-12-006-01W2",49.4627,-102.0203
"12-32-034-26W3",51.9635,-109.6633
"03-10-035-26W3",51.9852,-109.6365
"08-01-035-27W3",51.9744,-109.7199
"01-29-032-24W3",51.767,-109.3622
"14-17-007-19W3",49.5655,-108.5487
"11-30-046-27W3",52.9966,-109.9139
"07-29-003-02W2",49.2372,-102.2392
"04-18-048-23W3",53.1344,-109.3665
"16-12-004-01W2",49.2881,-102.0093
"06-30-003-04W2",49.2373,-102.5362
"08-28-004-05W2",49.3246,-102.6149
"14-27-035-28W3",52.0399,-109.9221
"07-23-004-18W2",49.3099,-104.3241
"06-22-009-33W1",49.7582,-101.8866
"07-18-009-06W2",49.7319,-102.8052
"16-02-004-20W3",49.2745,-108.5872
"03-20-006-05W2",49.481,-102.6486
"15-10-031-25W3",51.6467,-109.4625
"06-09-031-25W3",51.6395,-109.492
"12-34-034-26W3",51.9635,-109.6161
"11-25-031-25W3",51.6869,-109.4211
"11-23-050-25W3",53.3305,-109.5553
"03-04-051-25W3",53.368,-109.6342
"09-32-050-25W3",53.36,-109.6165
"07-27-050-21W3",53.3417,-108.9881
"06-31-031-26W3",51.6978,-109.6812
"15-06-031-27W3",51.6325,-109.8174
"13-01-035-26W3",51.9816,-109.5948
"02-04-042-25W3",52.5824,-109.5377
"03-27-005-16W2",49.4083,-104.0831
"07-23-050-26W3",53.327,-109.6957
"01-15-032-25W3",51.7378,-109.4567
"13-33-034-26W3",51.9671,-109.6397
"07-04-036-25W3",52.0616,-109.5115
"13-10-006-11W2",49.4627,-103.4161
"09-28-009-08W2",49.7647,-103.0255
"15-26-033-28W3",51.8652,-109.8646
"09-14-035-27W3",52.0071,-109.7437
"03-02-048-24W3",53.1052,-109.4092
"06-29-048-19W3",53.1671,-108.7501
"12-18-008-03W2",49.6481,-102.4099
"12-17-036-25W3",52.0943,-109.5471
"05-08-035-26W3",51.9889,-109.69
"06-30-034-26W3",51.9454,-109.6811
"07-22-048-23W3",53.1524,-109.2814
"01-04-035-26W3",51.9709,-109.6485
"03-03-035-26W3",51.9708,-109.6365
"07-09-004-06W2",49.2808,-102.7549
"16-03-035-26W3",51.9815,-109.6247
"02-22-051-23W3",53.4116,-109.3078
"05-34-007-10W2",49.6016,-103.2907
"13-31-003-32W1",49.2647,-101.7961
"07-27-006-12W2",49.4992,-103.5395
"08-32-007-30W1",49.6121,-101.5116
"10-17-006-10W2",49.4738,-103.3154
"05-33-034-26W3",51.9599,-109.6397
"07-18-035-25W3",52.0034,-109.5591
"10-05-049-25W3",53.1998,-109.6225
"14-13-039-28W3",52.3602,-109.9029
"01-24-010-07W2",49.8303,-102.8222
"01-17-044-24W3",52.7858,-109.4423
"15-02-049-23W3",53.2035,-109.257
"01-13-009-07W2",49.7282,-102.8222
"06-35-038-27W3",52.309,-109.7555
"14-12-008-06W2",49.6372,-102.6978
"15-33-004-06W2",49.3462,-102.7549
"03-34-004-06W2",49.3354,-102.7381
"11-15-004-06W2",49.299,-102.738
"09-10-049-20W3",53.2144,-108.8355
"16-30-009-08W2",49.7683,-103.0708
"10-02-007-10W2",49.5314,-103.2569
"05-11-008-15W2",49.63,-103.9455
"07-16-006-11W2",49.4701,-103.4275
"09-36-007-11W2",49.6044,-103.3643
"03-05-005-05W2",49.3501,-102.6484
"03-28-014-31W1",50.2131,-101.6681
"13-20-003-04W2",49.2299,-102.5193
"15-32-005-13W2",49.4335,-103.7189
"07-30-005-05W2",49.4119,-102.6653
"10-14-010-01W2",49.8229,-102.0374
"13-07-006-10W2",49.4627,-103.3488
"15-11-003-02W2",49.2007,-102.1719
"14-08-048-19W3",53.1306,-108.7501
"12-23-049-24W3",53.2434,-109.4153
"05-14-053-23W3",53.5754,-109.2953
"07-11-047-27W3",53.0361,-109.842
"09-25-048-24W3",53.1707,-109.3728
"07-13-010-07W2",49.8194,-102.8278
"06-13-010-07W2",49.8194,-102.8333
"04-20-009-06W2",49.7428,-102.7938
"09-03-005-06W2",49.3573,-102.727
"04-06-015-16W3",50.2245,-108.2015
"01-33-008-13W2",49.6847,-103.7031
"09-32-003-04W2",49.2554,-102.5027
"06-13-006-11W2",49.4701,-103.3657
"08-24-007-12W2",49.5717,-103.4998
"01-14-008-08W2",49.641,-102.9804
"15-20-007-11W2",49.5789,-103.4602
"16-21-008-03W2",49.6663,-102.348
"03-36-007-31W1",49.6086,-101.5684
"15-36-001-34W1",49.0858,-101.9078
"09-35-007-12W2",49.6045,-103.5224
"14-20-015-19W3",50.2791,-108.5855
"13-04-001-31W1",49.0123,-101.5831
"06-35-048-24W3",53.1816,-109.4092
"13-04-047-27W3",53.0288,-109.9028
"16-23-006-08W2",49.4916,-102.9736
"05-13-006-01W2",49.4702,-102.0259
"05-25-002-34W1",49.1524,-101.9188
"03-25-002-34W1",49.1487,-101.9133
"11-12-047-28W3",53.0396,-109.9698
"08-07-047-26W3",53.036,-109.7872
"14-33-051-23W3",53.4516,-109.3384
"15-09-052-23W3",53.4807,-109.3324
"02-18-049-22W3",53.2217,-109.2083
"13-22-048-22W3",53.1597,-109.1473
"14-06-049-20W3",53.2035,-108.9206
"07-08-048-20W3",53.1234,-108.8902
"03-19-048-20W3",53.1489,-108.9206
"07-17-048-20W3",53.1381,-108.8902
"11-17-048-20W3",53.1417,-108.8962
"08-18-047-27W3",53.0506,-109.9335
"12-35-010-09W2",49.8666,-103.1325
"11-03-008-33W1",49.6292,-101.8864
"09-18-002-33W1",49.1264,-101.8802
"12-10-011-04W2",49.8961,-102.481
"01-03-041-25W3",52.495,-109.5078
"10-28-006-07W2",49.5028,-102.8895
"07-18-002-33W1",49.1228,-101.8857
"16-35-050-25W3",53.3639,-109.5433
"12-36-057-27W3",53.9714,-109.8934
"10-18-054-26W3",53.6663,-109.8242
"03-05-049-24W3",53.1926,-109.4823
"01-36-051-25W3",53.4409,-109.5479
"11-08-048-23W3",53.127,-109.3362
"04-25-039-23W3",52.3786,-109.1904
"08-06-049-19W3",53.1962,-108.7624
"08-05-051-24W3",53.3718,-109.4987
"12-24-039-28W3",52.371,-109.9088
"05-35-054-26W3",53.7064,-109.7381
"05-33-006-02W2",49.5135,-102.2278
"13-19-006-10W2",49.4918,-103.3489
"11-10-012-06W2",49.9834,-102.7483
"07-22-004-06W2",49.3099,-102.7325
"15-18-004-06W2",49.3026,-102.7998
"14-26-044-24W3",52.8257,-109.3818
"10-15-048-19W3",53.1417,-108.6953
"01-03-045-24W3",52.844,-109.394
"08-26-044-24W3",52.8185,-109.3698
"14-17-013-19W3",50.0897,-108.5672
"10-02-049-24W3",53.1999,-109.4032
"01-24-007-20W3",49.5691,-108.5827
"11-25-048-23W3",53.1707,-109.2387
"11-14-041-27W3",52.5314,-109.783
"07-20-040-25W3",52.4549,-109.5616
"12-04-063-24W3",54.422,-109.5799
"05-17-036-25W3",52.0907,-109.5471
"11-13-041-27W3",52.5314,-109.759
"13-25-039-27W3",52.3895,-109.765
"06-36-005-03W2",49.4265,-102.2896
"12-33-007-30W1",49.6157,-101.5056
"06-31-031-24W3",51.6978,-109.3975
"06-21-031-27W3",51.6687,-109.7758
"10-14-006-01W2",49.4738,-102.0372
"05-14-050-22W3",53.3125,-109.1229
"10-13-006-01W2",49.4738,-102.0148
"04-26-050-21W3",53.3381,-108.9757
"16-11-050-28W3",53.3051,-109.9823
"12-24-015-17W3",50.2754,-108.2251
"02-05-016-18W3",50.312,-108.4422
"11-19-015-16W3",50.2754,-108.1959
"08-26-047-28W3",53.0798,-109.9822
"09-35-027-28W3",51.3529,-109.8277
"03-24-039-28W3",52.3639,-109.9029
"11-32-034-26W3",51.9635,-109.6575
"13-20-040-28W3",52.4612,-110.0033
"04-10-052-23W3",53.4698,-109.3199
"03-11-047-27W3",53.0324,-109.848
"10-18-049-19W3",53.229,-108.7683
"07-36-057-27W3",53.9678,-109.8812
"01-26-046-24W3",52.9895,-109.3699
"06-10-044-23W3",52.7748,-109.2609
"13-09-004-17W2",49.288,-104.2455
"03-21-031-27W3",51.6651,-109.7758
"01-18-015-16W3",50.2537,-108.1846
"01-31-003-32W1",49.2538,-101.7793
"04-11-050-25W3",53.2942,-109.5614
"11-33-050-26W3",53.3599,-109.7504
"15-04-059-23W3",54.0763,-109.3872
"06-31-050-22W3",53.3562,-109.2144
"13-27-050-25W3",53.3488,-109.5857
"12-22-050-22W3",53.3306,-109.1473
"01-28-049-19W3",53.2509,-108.7136
"01-06-050-23W3",53.2798,-109.3484
"08-01-050-21W3",53.2835,-108.9329
"11-10-062-27W3",54.3494,-109.968
"12-11-050-24W3",53.3015,-109.4152
"02-23-032-25W3",51.7523,-109.4389
"03-31-048-20W3",53.178,-108.9206
"09-36-032-27W3",51.7887,-109.6931
"12-29-048-20W3",53.1708,-108.9022
"13-33-051-23W3",53.4516,-109.3445
"01-02-047-28W3",53.018,-109.9822
"02-05-048-21W3",53.1053,-109.0374
"06-01-055-26W3",53.7204,-109.7387
"02-02-052-25W3",53.4556,-109.5785
"15-34-006-14W2",49.5209,-103.8086
"06-03-002-32W1",49.0935,-101.6896
"10-05-004-33W1",49.2744,-101.8979
"07-30-036-28W3",52.12,-109.9876
"15-19-036-28W3",52.1125,-109.9876
"07-29-007-04W2",49.5864,-102.5116
"16-19-009-01W2",49.7537,-102.1222
"15-33-001-32W1",49.086,-101.7065
"02-29-004-32W1",49.3276,-101.7626
"02-09-004-31W1",49.2833,-101.6043
"07-20-002-33W1",49.1375,-101.8633
"04-10-014-32W1",50.1688,-101.7883
"07-11-051-20W3",53.386,-108.8408
"15-05-051-24W3",53.3792,-109.5048
"06-34-050-22W3",53.3561,-109.1413
"07-01-051-24W3",53.3715,-109.4063
"05-24-029-28W3",51.4948,-109.8215
"14-30-050-23W3",53.3488,-109.3605
"11-19-051-24W3",53.4191,-109.5356
"01-26-051-25W3",53.4265,-109.5725
"15-23-029-22W3",51.5021,-108.9894
"06-03-031-26W3",51.6252,-109.6103
"07-34-005-34W1",49.4316,-101.9886
"06-16-034-26W3",51.9163,-109.6339
"01-03-074-24W3",55.3746,-109.5973
"02-08-059-23W3",54.0799,-109.4123
"02-25-002-34W1",49.1488,-101.9078
"10-16-013-19W3",50.0862,-108.5388
"16-15-010-06W2",49.8265,-102.732
"12-01-006-34W1",49.4505,-101.9545
"02-34-031-24W3",51.6942,-109.3208
"08-34-005-33W1",49.4338,-101.8476
"13-11-016-17W3",50.3373,-108.2474
"13-22-016-16W3",50.3664,-108.1329
"12-25-012-19W3",50.0279,-108.4818
"08-20-003-24W3",49.2234,-109.1925
"08-35-015-17W3",50.301,-108.2311
"06-29-002-34W1",49.1521,-102.0032
"04-26-032-23W3",51.767,-109.167
"11-04-006-13W2",49.4446,-103.702
"10-31-016-17W3",50.3919,-108.3278
"07-24-039-28W3",52.3675,-109.897
"01-02-045-28W3",52.8437,-109.9503
"16-35-044-28W3",52.8399,-109.9503
"12-22-049-23W3",53.2434,-109.2935
"09-09-004-06W2",49.2844,-102.7493
"06-26-012-19W3",50.0242,-108.499
"13-11-004-06W2",49.288,-102.7212
"15-10-006-10W2",49.4626,-103.2704
"11-19-006-12W2",49.4881,-103.6123
"14-34-011-19W3",49.9586,-108.5218
"15-18-033-20W3",51.8361,-108.8246
"06-31-015-19W3",50.301,-108.6084
"03-12-015-19W3",50.2391,-108.4939
"09-32-009-18W3",49.7803,-108.4018
"10-10-031-23W3",51.6431,-109.179
"06-11-052-23W3",53.4734,-109.2893
"16-30-046-27W3",53.0002,-109.902
"16-25-015-17W3",50.2937,-108.2076
"03-05-035-25W3",51.9708,-109.5412
"13-28-046-27W3",53.0003,-109.8714
"09-22-044-27W3",52.8075,-109.829
"13-02-017-16W3",50.4101,-108.1101
"14-13-030-28W3",51.575,-109.8157
"13-27-035-28W3",52.0399,-109.928
"01-24-044-27W3",52.8002,-109.7806
"06-10-031-23W3",51.6395,-109.1849
"02-33-048-19W3",53.178,-108.7197
"02-09-047-27W3",53.0324,-109.8907
"09-21-049-23W3",53.2434,-109.2998
"01-35-007-09W2",49.5975,-103.1158
"14-25-018-17W3",50.5558,-108.2188
"08-11-015-01W2",50.242,-102.0321
"07-16-004-06W2",49.2954,-102.7549
"13-25-003-03W2",49.2445,-102.2952
"10-19-015-18W3",50.2755,-108.4653
"05-11-011-19W3",49.8931,-108.5046
"08-26-010-19W3",49.8497,-108.4696
"14-34-003-20W3",49.2598,-108.6207
"08-16-010-07W2",49.8193,-102.8897
"05-31-051-22W3",53.4442,-109.2462
"11-33-051-23W3",53.448,-109.3384
"08-07-047-27W3",53.036,-109.9334
"11-36-047-28W3",53.0979,-109.9699
"10-23-004-20W3",49.3145,-108.5928
"12-19-007-19W3",49.5764,-108.5769
"04-09-031-25W3",51.6359,-109.4978
"06-12-034-25W3",51.9016,-109.4211
"08-20-031-23W3",51.6686,-109.2204
